20.000000	102.233
20.290907	102.225
20.586045	102.216
20.885476	102.208
21.189262	102.202
21.497467	102.199
21.810155	102.199
22.127391	102.199
22.449241	102.200
22.775773	102.196
23.107054	102.188
23.443154	102.176
23.784142	102.161
24.130091	102.148
24.481071	102.137
24.837156	102.126
25.198421	102.116
25.564940	102.103
25.936791	102.088
26.314050	102.073
26.696797	102.060
27.085111	102.049
27.479073	102.039
27.878765	102.030
28.284271	102.023
28.695675	102.021
29.113064	102.026
29.536523	102.037
29.966142	102.041
30.402009	102.030
30.844217	102.006
31.292856	101.979
31.748021	101.961
32.209807	101.947
32.678309	101.932
33.153626	101.906
33.635857	101.872
34.125101	101.837
34.621462	101.809
35.125043	101.787
35.635949	101.766
36.154286	101.740
36.680162	101.709
37.213687	101.674
37.754973	101.642
38.304131	101.615
38.861278	101.593
39.426528	101.569
40.000000	101.539
40.581813	101.512
41.172089	101.491
41.770951	101.472
42.378524	101.442
42.994934	101.403
43.620309	101.361
44.254781	101.320
44.898482	101.279
45.551545	101.234
46.214108	101.185
46.886308	101.135
47.568285	101.095
48.260181	101.074
48.962142	101.065
49.674312	101.051
50.396842	101.026
51.129881	100.997
51.873582	100.970
52.628101	100.942
53.393594	100.906
54.170222	100.862
54.958146	100.812
55.757531	100.761
56.568542	100.714
57.391351	100.669
58.226127	100.626
59.073046	100.583
59.932283	100.538
60.804018	100.495
61.688433	100.454
62.585712	100.408
63.496042	100.357
64.419613	100.308
65.356618	100.261
66.307252	100.213
67.271713	100.162
68.250203	100.112
69.242925	100.066
70.250086	100.021
71.271897	99.976
72.308571	99.930
73.360323	99.883
74.427374	99.832
75.509945	99.777
76.608262	99.720
77.722555	99.666
78.853056	99.614
80.000000	99.560
81.163627	99.506
82.344179	99.453
83.541903	99.398
84.757048	99.342
85.989867	99.285
87.240619	99.227
88.509563	99.168
89.796964	99.107
91.103091	99.050
92.428216	98.998
93.772615	98.945
95.136569	98.887
96.520362	98.831
97.924283	98.776
99.348625	98.721
100.793684	98.660
102.259762	98.590
103.747164	98.518
105.256202	98.455
106.787188	98.397
108.340444	98.339
109.916292	98.281
111.515061	98.222
113.137085	98.156
114.782702	98.087
116.452255	98.025
118.146092	97.969
119.864566	97.914
121.608036	97.852
123.376866	97.784
125.171424	97.715
126.992084	97.651
128.839227	97.592
130.713236	97.534
132.614504	97.474
134.543426	97.412
136.500406	97.347
138.485850	97.287
140.500173	97.229
142.543795	97.163
144.617142	97.096
146.720647	97.037
148.854748	96.983
151.019890	96.924
153.216525	96.857
155.445111	96.787
157.706112	96.720
160.000000	96.660
162.327254	96.602
164.688358	96.541
167.083805	96.478
169.514095	96.418
171.979734	96.359
174.481237	96.297
177.019125	96.233
179.593928	96.170
182.206182	96.112
184.856431	96.057
187.545230	96.002
190.273138	95.944
193.040725	95.887
195.848567	95.831
198.697250	95.776
201.587368	95.722
204.519524	95.668
207.494329	95.613
210.512403	95.558
213.574377	95.503
216.680888	95.451
219.832584	95.397
223.030122	95.341
226.274170	95.288
229.565404	95.240
232.904509	95.190
236.292183	95.138
239.729132	95.085
243.216073	95.033
246.753732	94.982
250.342848	94.937
253.984168	94.896
257.678453	94.854
261.426473	94.808
265.229008	94.760
269.086853	94.714
273.000811	94.670
276.971700	94.628
281.000346	94.586
285.087590	94.545
289.234284	94.501
293.441294	94.458
297.709496	94.416
302.039780	94.377
306.433050	94.340
310.890221	94.303
315.412224	94.266
320.000000	94.225
324.654507	94.189
329.376716	94.156
334.167610	94.127
339.028190	94.096
343.959469	94.063
348.962474	94.030
354.038251	93.996
359.187855	93.963
364.412363	93.937
369.712863	93.923
375.090460	93.916
380.546277	93.908
386.081450	93.891
391.697134	93.858
397.394500	93.818
403.174736	93.776
409.039048	93.742
414.988657	93.715
421.024807	93.689
427.148753	93.662
433.361775	93.633
439.665167	93.601
446.060244	93.563
452.548340	93.518
459.130807	93.470
465.809019	93.419
472.584367	93.367
479.458265	93.315
486.432146	93.265
493.507464	93.220
500.685695	93.180
507.968337	93.148
515.356906	93.125
522.852945	93.110
530.458016	93.100
538.173706	93.096
546.001623	93.097
553.943399	93.099
562.000691	93.103
570.175180	93.109
578.468569	93.117
586.882588	93.126
595.418991	93.137
604.079560	93.148
612.866100	93.158
621.780442	93.170
630.824447	93.183
640.000000	93.198
649.309014	93.215
658.753431	93.233
668.335221	93.252
678.056380	93.272
687.918938	93.294
697.924949	93.318
708.076501	93.344
718.375711	93.373
728.824726	93.403
739.425726	93.436
750.180921	93.472
761.092554	93.509
772.162900	93.550
783.394268	93.594
794.789000	93.641
806.349472	93.692
818.078095	93.747
829.977315	93.805
842.049613	93.867
854.297507	93.935
866.723550	94.007
879.330334	94.085
892.120489	94.169
905.096680	94.257
918.261614	94.351
931.618037	94.449
945.168733	94.553
958.916529	94.662
972.864291	94.777
987.014928	94.897
1001.371391	95.022
1015.936673	95.150
1030.713812	95.283
1045.705890	95.420
1060.916032	95.560
1076.347412	95.703
1092.003245	95.849
1107.886798	95.996
1124.001383	96.145
1140.350359	96.296
1156.937137	96.447
1173.765175	96.600
1190.837983	96.754
1208.159120	96.909
1225.732199	97.064
1243.560885	97.219
1261.648894	97.374
1280.000000	97.528
1298.618029	97.682
1317.506863	97.838
1336.670442	97.994
1356.112761	98.148
1375.837875	98.302
1395.849898	98.454
1416.153002	98.605
1436.751422	98.756
1457.649452	98.903
1478.851452	99.048
1500.361842	99.191
1522.185107	99.332
1544.325799	99.471
1566.788535	99.606
1589.577999	99.739
1612.698944	99.870
